PRIMARY_SESSION_ID,RAW_SESSION_ID,EVENT_TS,EVENT,URL,REFERRER,REFERRING_DOMAIN,EVENT_HOST,PARAMETERS,COUNTRY,REGION,CITY,BROWSER,IS_MOBILE_APP,STATSIG_STABLE_ID,DISTINCT_ID
d831331670f3e0687777f4ddd2530394,d831331670f3e0687777f4ddd2530394,2026-04-16 23:55:51.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/96314,,,,,CN,,,Chrome,,,$device:a10c95f5-65a3-471b-87c0-41a5ca7e07ac
029cc9d1929ff302cd455e0cb55172e5,029cc9d1929ff302cd455e0cb55172e5,2026-04-16 23:55:51.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/48070,,,,,CN,,,Chrome,,,$device:2d1ad2dc-8311-4336-a683-15cfb445cc61
bb109bc2645e30b32f38d9d4b5fc1b52,bb109bc2645e30b32f38d9d4b5fc1b52,2026-04-16 23:55:50.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/89877,,,,,CN,,,Chrome,,,$device:85a6f618-aa6b-421f-adc4-e9fdffbb2434
e6bae9d9ee618227663af322261436f3,e6bae9d9ee618227663af322261436f3,2026-04-16 23:55:50.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/71366,,,,,CN,,,Chrome,,,$device:1be4929b-60b9-4156-98e8-16d3708e9fa2
099b4815895c249b352993342926e2e1,099b4815895c249b352993342926e2e1,2026-04-16 23:55:04.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/33617,,,,,CN,,,Chrome,,,$device:6e3ce8d1-11d8-4e52-860a-30b6fbaff20a
08e5c7deb0a310849f59e6011d93f504,08e5c7deb0a310849f59e6011d93f504,2026-04-16 23:55:01.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/6092,,,,,CN,,,Chrome,,,$device:8e12157a-ea79-4b5d-b81f-2e1354fe1c20
85af2661c94123755766fb595bad87b6,85af2661c94123755766fb595bad87b6,2026-04-16 23:54:57.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/46356,,,,,CN,,,Chrome,,,$device:533c9055-b270-40b8-ac4e-09146644587f
07e97d0efc248b3884f1db47bf927c5a,07e97d0efc248b3884f1db47bf927c5a,2026-04-16 23:54:56.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/20006,,,,,CN,,,Chrome,,,$device:aa872cf1-5aab-49d8-8b51-67f9f0ddd359
d7baed0f6a3300d94445df2ebe6c20b0,d7baed0f6a3300d94445df2ebe6c20b0,2026-04-16 23:54:48.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/84257,,,,,CN,,,Chrome,,,$device:16579f7c-d76f-4ba5-a4d1-98b0d8b50315
4802bbf00d74f428619ced37f94e1d6e,4802bbf00d74f428619ced37f94e1d6e,2026-04-16 23:54:10.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/23151,,,,,CN,,,Chrome,,,$device:3ae0aa98-4438-484a-b904-122888fcd6bf
61437ccfbabf9bc91a34360c506c356f,61437ccfbabf9bc91a34360c506c356f,2026-04-16 23:54:07.000000000,$mp_web_page_view,https://www.soundstripe.com/library/songs/18507,,,,,CN,,,Chrome,,,$device:3a31b2e2-ebab-4d0b-93ca-f958660cd03d
949e3dc4924307060f41fe523f342850,949e3dc4924307060f41fe523f342850,2026-04-16 23:54:07.000000000,Viewed Page,https://www.soundstripe.com/library/songs/6311,,,https://www.soundstripe.com,,CN,,,Chrome,,dfdc4103-b2c9-4e7c-bfdc-95d54764501f,$device:6a13f67c-de02-4832-9da3-2de1682dd028
d69c1b5c22363e503c7f0fe4a36e4242,d69c1b5c22363e503c7f0fe4a36e4242,2026-04-16 23:54:06.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/12721,,,,,CN,,,Chrome,,,$device:c6ef053b-4b2e-461b-b38f-f61fbb77558b
6ee6ab5c283f5f26f76a8bc191f86bf8,6ee6ab5c283f5f26f76a8bc191f86bf8,2026-04-16 23:54:05.000000000,$mp_web_page_view,https://www.soundstripe.com/library/songs/31216,,,,,CN,,,Chrome,,,$device:2e168813-29c2-4f72-b65c-bdd1f9d061d8
9ade882916fb00068c38246bf2e0ddb5,9ade882916fb00068c38246bf2e0ddb5,2026-04-16 23:53:50.000000000,$mp_web_page_view,https://www.soundstripe.com/library/video?filter%5Bplaylist_ids%5D%5B%5D=Olympic+Games&filter%5Bq%5D=gamers,,,,"{""filter%5Bplaylist_ids%5D%5B%5D"":""Olympic+Games"",""filter%5Bq%5D"":""gamers""}",CN,Zhejiang,Ningbo,Chrome,,,$device:bcad462a-6297-4167-b375-b878e94cbcf8
21e7f43704f578d33b96b767ce8c5f6e,21e7f43704f578d33b96b767ce8c5f6e,2026-04-16 23:53:50.000000000,Viewed Page,https://www.soundstripe.com/library/sound-effects/52001,,,https://www.soundstripe.com,,CN,,,Chrome,,0b7e4970-27c4-4b35-8877-e2ab70ae7d68,$device:225f769a-af8a-4325-a29c-ac63941883c2
0f79695cbd9ea49e5623ac767710be0b,0f79695cbd9ea49e5623ac767710be0b,2026-04-16 23:53:11.000000000,$mp_web_page_view,https://www.soundstripe.com/library/songs/33904,,,,,CN,,,Chrome,,,$device:add065b8-dff2-4682-ba6f-9f6e04fd377b
59de819fe53c79441ebefd49fafcd8f3,59de819fe53c79441ebefd49fafcd8f3,2026-04-16 23:53:11.000000000,$mp_web_page_view,https://www.soundstripe.com/library/songs/19810,,,,,CN,,,Chrome,,,$device:3f68f96b-f7ed-4f96-9d66-a1e0e7146d60
ed20a1ebb6e96dbcdf2780904bf17a0c,ed20a1ebb6e96dbcdf2780904bf17a0c,2026-04-16 23:53:07.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/95348,,,,,CN,,,Chrome,,,$device:da10883d-3301-4ad1-98eb-6ab50ce58ed1
5a61d2feb74873675996c44e407edbc3,5a61d2feb74873675996c44e407edbc3,2026-04-16 23:53:06.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/12684,,,,,CN,,,Chrome,,,$device:7c712872-2761-4c7e-9078-cad756431509
e92b50c42afff716b5c7b651422059a6,e92b50c42afff716b5c7b651422059a6,2026-04-16 23:52:15.000000000,$mp_web_page_view,https://www.soundstripe.com/library/songs/22089,,,,,CN,,,Chrome,,,$device:4042af5a-03c3-46b4-a611-065d4f749ebc
dbf0c54d2411e10ebb7e9d16ce475dbc,dbf0c54d2411e10ebb7e9d16ce475dbc,2026-04-16 23:52:14.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/65274,,,,,CN,,,Chrome,,,$device:59bc6aae-163e-4534-93cc-27eda3acc69a
cc224ec8ac72157ee725a70476a40039,cc224ec8ac72157ee725a70476a40039,2026-04-16 23:52:14.000000000,Viewed Page,https://www.soundstripe.com/library/sound-effects/34514,,,https://www.soundstripe.com,,CN,,,Chrome,,9e163efc-a147-427e-bfd4-ca797f5c1729,$device:b58abcf4-f8e7-40dd-8633-19f885d3f8c8
e9cdd15f18774dc395d0eeb1f777f268,e9cdd15f18774dc395d0eeb1f777f268,2026-04-16 23:51:30.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/13824,,,,,SG,,Singapore,Chrome,,,$device:42f42fe8-28e0-4f63-bed2-609e10ff0878
d2d666185ac9b0e428508ae0076b46f5,d2d666185ac9b0e428508ae0076b46f5,2026-04-16 23:51:26.000000000,Viewed Page,https://www.soundstripe.com/library/songs/14720,,,https://www.soundstripe.com,,CN,,,Chrome,,d1c7fbf2-d739-49f8-b478-6e3636271052,$device:20aa1079-cfb9-4d0d-9955-a2a77ada224a
39f28c29d6a244766781ade47e1e1410,39f28c29d6a244766781ade47e1e1410,2026-04-16 23:51:22.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/19674,,,,,CN,,,Chrome,,,$device:d3885476-51e1-4cde-8a98-eafca9a7f008
576b9e9bfefefd0e4699257dcade4442,576b9e9bfefefd0e4699257dcade4442,2026-04-16 23:51:21.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/24408,,,,,CN,,,Chrome,,,$device:a3fcdd61-9af9-4e7a-847a-5c4c31f70b44
aee37c80b8b1713c0f7630ca3ee6b323,aee37c80b8b1713c0f7630ca3ee6b323,2026-04-16 23:51:21.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/10054,,,,,CN,,,Chrome,,,$device:ec608056-a61d-4ad5-b0f8-f146de8e51f5
0b4b0df85b324449bcccb8655a4495fe,0b4b0df85b324449bcccb8655a4495fe,2026-04-16 23:51:16.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/51309,,,,,CN,,,Chrome,,,$device:2bb711fa-107b-40b7-8e63-dee3484473d1
75a3b7e2388ddfb2c53cab79107a14bc,75a3b7e2388ddfb2c53cab79107a14bc,2026-04-16 23:50:47.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects/21658,,,,,CN,,,Chrome,,,$device:9e6d1053-7b84-45fa-abad-59b48f8f3390
ec91fee3345a2bb732f6c52e3e23ecc0,ec91fee3345a2bb732f6c52e3e23ecc0,2026-04-16 23:50:28.000000000,$mp_web_page_view,https://www.soundstripe.com/library/sound-effects?filter%5Bplaylist_ids%5D%5B%5D=Bells,,,,"{""filter%5Bplaylist_ids%5D%5B%5D"":""Bells""}",CN,,,Chrome,,,$device:271d040a-b1ef-45ca-8196-dedc4a5e38bc
